speaker_id,utterance_id,transcript,natural_audio_path,synthetic_audio_path,natural_embedding_path,synthetic_embedding_path,dataset_split
p326,p326_042,We just love to chat.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p326\p326_042_mic1.flac,D:\vocalis_3.0\data\synthetic\p326\p326_042_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p326\p326_042.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p326\p326_042.npy,val
p326,p326_043,I read about it in the newspapers.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p326\p326_043_mic1.flac,D:\vocalis_3.0\data\synthetic\p326\p326_043_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p326\p326_043.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p326\p326_043.npy,val
p326,p326_044,What did they think of her voice?,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p326\p326_044_mic1.flac,D:\vocalis_3.0\data\synthetic\p326\p326_044_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p326\p326_044.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p326\p326_044.npy,val
p326,p326_045,They say they feel different.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p326\p326_045_mic1.flac,D:\vocalis_3.0\data\synthetic\p326\p326_045_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p326\p326_045.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p326\p326_045.npy,val
p273,p273_002,Ask her to bring these things with her from the store.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p273\p273_002_mic1.flac,D:\vocalis_3.0\data\synthetic\p273\p273_002_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p273\p273_002.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p273\p273_002.npy,val
p273,p273_003,"Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob.",D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p273\p273_003_mic1.flac,D:\vocalis_3.0\data\synthetic\p273\p273_003_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p273\p273_003.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p273\p273_003.npy,val
p273,p273_004,We also need a small plastic snake and a big toy frog for the kids.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p273\p273_004_mic1.flac,D:\vocalis_3.0\data\synthetic\p273\p273_004_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p273\p273_004.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p273\p273_004.npy,val
p273,p273_005,"She can scoop these things into three red bags, and we will go meet her Wednesday at the train station.",D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p273\p273_005_mic1.flac,D:\vocalis_3.0\data\synthetic\p273\p273_005_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p273\p273_005.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p273\p273_005.npy,val
p273,p273_006,"When the sunlight strikes raindrops in the air, they act as a prism and form a rainbow.",D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p273\p273_006_mic1.flac,D:\vocalis_3.0\data\synthetic\p273\p273_006_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p273\p273_006.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p273\p273_006.npy,val
p273,p273_007,The rainbow is a division of white light into many beautiful colors.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p273\p273_007_mic1.flac,D:\vocalis_3.0\data\synthetic\p273\p273_007_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p273\p273_007.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p273\p273_007.npy,val
p273,p273_008,"These take the shape of a long round arch, and its path high above, and its two ends apparently beyond the horizon.",D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p273\p273_008_mic1.flac,D:\vocalis_3.0\data\synthetic\p273\p273_008_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p273\p273_008.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p273\p273_008.npy,val
p273,p273_009,"There is , according to legend, a boiling pot of gold at one end.",D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p273\p273_009_mic1.flac,D:\vocalis_3.0\data\synthetic\p273\p273_009_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p273\p273_009.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p273\p273_009.npy,val
p273,p273_010,"People look, but no one ever finds it.",D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p273\p273_010_mic1.flac,D:\vocalis_3.0\data\synthetic\p273\p273_010_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p273\p273_010.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p273\p273_010.npy,val
p273,p273_011,"When a man looks for something beyond his reach, his friends say he is looking for the pot of gold at the end of the rainbow.",D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p273\p273_011_mic1.flac,D:\vocalis_3.0\data\synthetic\p273\p273_011_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p273\p273_011.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p273\p273_011.npy,val
p273,p273_012,Throughout the centuries people have explained the rainbow in various ways.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p273\p273_012_mic1.flac,D:\vocalis_3.0\data\synthetic\p273\p273_012_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p273\p273_012.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p273\p273_012.npy,val
p273,p273_013,Some have accepted it as a miracle without physical explanation.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p273\p273_013_mic1.flac,D:\vocalis_3.0\data\synthetic\p273\p273_013_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p273\p273_013.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p273\p273_013.npy,val
p273,p273_014,To the Hebrews it was a token that there would be no more universal floods.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p273\p273_014_mic1.flac,D:\vocalis_3.0\data\synthetic\p273\p273_014_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p273\p273_014.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p273\p273_014.npy,val
p273,p273_015,The Greeks used to imagine that it was a sign from the gods to foretell war or heavy rain.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p273\p273_015_mic1.flac,D:\vocalis_3.0\data\synthetic\p273\p273_015_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p273\p273_015.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p273\p273_015.npy,val
p273,p273_016,The Norsemen considered the rainbow as a bridge over which the gods passed from earth to their home in the sky.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p273\p273_016_mic1.flac,D:\vocalis_3.0\data\synthetic\p273\p273_016_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p273\p273_016.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p273\p273_016.npy,val
p273,p273_017,Others have tried to explain the phenomenon physically.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p273\p273_017_mic1.flac,D:\vocalis_3.0\data\synthetic\p273\p273_017_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p273\p273_017.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p273\p273_017.npy,val
p273,p273_018,Aristotle thought that the rainbow was caused by reflection of the sun's rays by the rain.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p273\p273_018_mic1.flac,D:\vocalis_3.0\data\synthetic\p273\p273_018_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p273\p273_018.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p273\p273_018.npy,val
p273,p273_019,"Since then physicists have found that it is not reflection, but refraction by the raindrops which causes the rainbows.",D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p273\p273_019_mic1.flac,D:\vocalis_3.0\data\synthetic\p273\p273_019_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p273\p273_019.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p273\p273_019.npy,val
p273,p273_020,Many complicated ideas about the rainbow have been formed.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p273\p273_020_mic1.flac,D:\vocalis_3.0\data\synthetic\p273\p273_020_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p273\p273_020.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p273\p273_020.npy,val
p273,p273_021,"The difference in the rainbow depends considerably upon the size of the drops, and the width of the colored band increases as the size of the drops increases.",D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p273\p273_021_mic1.flac,D:\vocalis_3.0\data\synthetic\p273\p273_021_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p273\p273_021.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p273\p273_021.npy,val
p273,p273_022,The actual primary rainbow observed is said to be the effect of super-imposition of a number of bows.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p273\p273_022_mic1.flac,D:\vocalis_3.0\data\synthetic\p273\p273_022_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p273\p273_022.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p273\p273_022.npy,val
p273,p273_023,"If the red of the second bow falls upon the green of the first, the result is to give a bow with an abnormally wide yellow band, since red and green light when mixed form yellow.",D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p273\p273_023_mic1.flac,D:\vocalis_3.0\data\synthetic\p273\p273_023_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p273\p273_023.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p273\p273_023.npy,val
p273,p273_024,"This is a very common type of bow, one showing mainly red and yellow, with little or no green or blue.",D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p273\p273_024_mic1.flac,D:\vocalis_3.0\data\synthetic\p273\p273_024_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p273\p273_024.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p273\p273_024.npy,val
p273,p273_025,A shortlist is to be drawn up next month.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p273\p273_025_mic1.flac,D:\vocalis_3.0\data\synthetic\p273\p273_025_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p273\p273_025.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p273\p273_025.npy,val
p273,p273_026,It was as if I had been stabbed.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p273\p273_026_mic1.flac,D:\vocalis_3.0\data\synthetic\p273\p273_026_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p273\p273_026.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p273\p273_026.npy,val
p273,p273_027,Because we do not need it.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p273\p273_027_mic1.flac,D:\vocalis_3.0\data\synthetic\p273\p273_027_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p273\p273_027.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p273\p273_027.npy,val
p273,p273_028,It is about control of our economy.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p273\p273_028_mic1.flac,D:\vocalis_3.0\data\synthetic\p273\p273_028_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p273\p273_028.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p273\p273_028.npy,val
p273,p273_029,"Nonetheless, the overall picture is healthy.",D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p273\p273_029_mic1.flac,D:\vocalis_3.0\data\synthetic\p273\p273_029_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p273\p273_029.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p273\p273_029.npy,val
p273,p273_030,It is a tough game but we have a chance.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p273\p273_030_mic1.flac,D:\vocalis_3.0\data\synthetic\p273\p273_030_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p273\p273_030.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p273\p273_030.npy,val
p273,p273_031,I feel so desperately sorry for Gordon and Sarah.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p273\p273_031_mic1.flac,D:\vocalis_3.0\data\synthetic\p273\p273_031_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p273\p273_031.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p273\p273_031.npy,val
p273,p273_032,It carries a double message.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p273\p273_032_mic1.flac,D:\vocalis_3.0\data\synthetic\p273\p273_032_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p273\p273_032.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p273\p273_032.npy,val
p273,p273_033,That is the face of fear.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p273\p273_033_mic1.flac,D:\vocalis_3.0\data\synthetic\p273\p273_033_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p273\p273_033.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p273\p273_033.npy,val
p273,p273_034,The staff are as good as any staff in the city.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p273\p273_034_mic1.flac,D:\vocalis_3.0\data\synthetic\p273\p273_034_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p273\p273_034.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p273\p273_034.npy,val
p273,p273_035,Among them are many criminals.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p273\p273_035_mic1.flac,D:\vocalis_3.0\data\synthetic\p273\p273_035_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p273\p273_035.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p273\p273_035.npy,val
p273,p273_036,This will save interest charges.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p273\p273_036_mic1.flac,D:\vocalis_3.0\data\synthetic\p273\p273_036_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p273\p273_036.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p273\p273_036.npy,val
p273,p273_037,Every aspect of our play was first class.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p273\p273_037_mic1.flac,D:\vocalis_3.0\data\synthetic\p273\p273_037_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p273\p273_037.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p273\p273_037.npy,val
p273,p273_038,He looks like an Afghan.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p273\p273_038_mic1.flac,D:\vocalis_3.0\data\synthetic\p273\p273_038_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p273\p273_038.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p273\p273_038.npy,val
p273,p273_039,Everything else is a bonus.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p273\p273_039_mic1.flac,D:\vocalis_3.0\data\synthetic\p273\p273_039_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p273\p273_039.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p273\p273_039.npy,val
p273,p273_040,People want to see me on the screen.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p273\p273_040_mic1.flac,D:\vocalis_3.0\data\synthetic\p273\p273_040_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p273\p273_040.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p273\p273_040.npy,val
p273,p273_041,Her body was found about four miles from the car.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p273\p273_041_mic1.flac,D:\vocalis_3.0\data\synthetic\p273\p273_041_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p273\p273_041.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p273\p273_041.npy,val
p273,p273_042,I was inspired by two things.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p273\p273_042_mic1.flac,D:\vocalis_3.0\data\synthetic\p273\p273_042_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p273\p273_042.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p273\p273_042.npy,val
p273,p273_043,Maybe full-time referees will provide the answer.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p273\p273_043_mic1.flac,D:\vocalis_3.0\data\synthetic\p273\p273_043_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p273\p273_043.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p273\p273_043.npy,val
p273,p273_044,My fitness was very poor.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p273\p273_044_mic1.flac,D:\vocalis_3.0\data\synthetic\p273\p273_044_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p273\p273_044.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p273\p273_044.npy,val
p273,p273_045,We have to look beyond the very short term.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p273\p273_045_mic1.flac,D:\vocalis_3.0\data\synthetic\p273\p273_045_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p273\p273_045.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p273\p273_045.npy,val
p273,p273_046,The drivers had an awful lot of verbal abuse.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p273\p273_046_mic1.flac,D:\vocalis_3.0\data\synthetic\p273\p273_046_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p273\p273_046.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p273\p273_046.npy,val
p285,p285_001,Please call Stella.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p285\p285_001_mic1.flac,D:\vocalis_3.0\data\synthetic\p285\p285_001_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p285\p285_001.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p285\p285_001.npy,val
p285,p285_002,Ask her to bring these things with her from the store.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p285\p285_002_mic1.flac,D:\vocalis_3.0\data\synthetic\p285\p285_002_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p285\p285_002.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p285\p285_002.npy,val
p285,p285_003,"Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob.",D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p285\p285_003_mic1.flac,D:\vocalis_3.0\data\synthetic\p285\p285_003_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p285\p285_003.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p285\p285_003.npy,val
p285,p285_004,We also need a small plastic snake and a big toy frog for the kids.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p285\p285_004_mic1.flac,D:\vocalis_3.0\data\synthetic\p285\p285_004_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p285\p285_004.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p285\p285_004.npy,val
p285,p285_005,"She can scoop these things into three red bags, and we will go meet her Wednesday at the train station.",D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p285\p285_005_mic1.flac,D:\vocalis_3.0\data\synthetic\p285\p285_005_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p285\p285_005.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p285\p285_005.npy,val
p285,p285_006,"When the sunlight strikes raindrops in the air, they act as a prism and form a rainbow.",D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p285\p285_006_mic1.flac,D:\vocalis_3.0\data\synthetic\p285\p285_006_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p285\p285_006.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p285\p285_006.npy,val
p285,p285_007,The rainbow is a division of white light into many beautiful colors.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p285\p285_007_mic1.flac,D:\vocalis_3.0\data\synthetic\p285\p285_007_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p285\p285_007.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p285\p285_007.npy,val
p285,p285_008,"These take the shape of a long round arch, with its path high above, and its two ends apparently beyond the horizon.",D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p285\p285_008_mic1.flac,D:\vocalis_3.0\data\synthetic\p285\p285_008_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p285\p285_008.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p285\p285_008.npy,val
p285,p285_009,"There is , according to legend, a boiling pot of gold at one end.",D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p285\p285_009_mic1.flac,D:\vocalis_3.0\data\synthetic\p285\p285_009_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p285\p285_009.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p285\p285_009.npy,val
p285,p285_010,"People look, but no one ever finds it.",D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p285\p285_010_mic1.flac,D:\vocalis_3.0\data\synthetic\p285\p285_010_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p285\p285_010.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p285\p285_010.npy,val
p285,p285_011,"When a man looks for something beyond his reach, his friends say he is looking for the pot of gold at the end of the rainbow.",D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p285\p285_011_mic1.flac,D:\vocalis_3.0\data\synthetic\p285\p285_011_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p285\p285_011.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p285\p285_011.npy,val
